id_reclamacao;data_abertura;categoria;descricao_reclamacao
3343981;2019-08-16T12:00:00-05:00;Outros;"Em xx/xx/xxxx, meu marido alugou um xxxx xxxx xxxx a xxxx xxxx xxxx, de propriedade do JPMorgan Chase Bank. O arrendamento foi de 3 anos terminando em xx/xx/xxxx. Infelizmente, meu marido morreu no início xx/xx/xxxx. Quando entrei em contato com Chase, fui colocado em contato com a recuperação automática, falência, operações especiais @ chase, que também lida com questões de inventário. Em xx/xx/xxxx, me disseram que a conta estava sendo fechada (descarregada), mas eu poderia continuar fazendo pagamentos ou ir ao revendedor e comprar o carro. Continuei a fazer pagamentos, o mais recente no final de xx/xx/xxxx, para que a conta permaneceu atual. Eu explorei a compra do carro com o revendedor, mas os pagamentos teriam sido o dobro do pagamento atual. Chase também me disseram que não havia políticas ou procedimentos escritos que pudessem ser enviados a mim como ""eles não existiam"". Eu teria que passar pelo que eles estavam me dizendo verbalmente ao telefone enquanto eu tentava escrever o que eles rapidamente sacudiam do estilo Legalese. Tentei explicar que não entendi o que estava sendo dito e, ao usar aparelhos auditivos, eles poderiam, por favor, diminuir a velocidade, mas isso não aconteceu. Falei com 9 pessoas diferentes em 6 dias diferentes entre xx/xx/xxxx e xx/xx/xxxx, obtendo informações conflitantes diferentes todas as vezes. Acabei frustrado, confuso, assustado e finalmente zangado. Disseram -me que eu realmente precisava apenas devolver o carro ao revendedor e, como não estava no contrato, não era responsável pelo carro ou em qualquer problema de financiamento. Chase ia levar o carro de volta, inspecioná -lo quanto a danos e quilometragem em suas instalações, prepará -lo e vendê -lo em leilão. Eles então abordariam a propriedade do meu marido para qualquer déficit. Eles não pareciam entender (ou se importar) que, embora eu não fosse ""responsável"" com o contrato, que o dinheiro estava saindo do meu bolso. Ninguém poderia (ou) me daria idéia de quanto seria o ""déficit"". Eles nem sequer iriam enviar uma carta para o último endereço em arquivo para me informar que o arrendamento estava dispensado ou a qualquer momento até que eles tivessem o carro e eu o havia assinado. Recebi -me até o final de XX/XX/XXXX para entregar o carro, pois o arrendamento será descarregado naquele momento e o carro entrará no modo de reintegração com outro conjunto inteiro de taxas. Estou me sentindo mais desconfortável por devolver o carro sem conhecer o preço das minhas ações."
3132543;2019-01-24T12:00:00-05:00;Outros;Fiz um pagamento pelo meu telefone em xx/xx/2018. O pagamento não processou corretamente. O Chase Credit teve um endereço incorreto (desde que foi corrigido) e suas notificações sobre a falha no processo não foram enviadas por correio para mim. Como resultado, continuei fazendo pagamentos conforme acordado e registrado três (3) LATS de 30 dias. Eu não teria nenhum pagamento atrasado se o telefone da Chase tivesse funcionado corretamente. Eu não teria Lates em XXXX e XXXX se Chase tivesse meu endereço correto.   Xxxx xxxx xxxx
2676059;2017-09-16T12:00:00-05:00;Outros;Em relação aos meus pagamentos recentes tardios em relação a questões médicas, estou solicitando que as cobranças tardias sejam renunciadas e removidas da minha conta. E também removido das agências de relatórios de consumidores. Eu gostaria de ter meu valor mínimo de pagamento reduzido.   Respeitosamente, xxxx xxxx xxxx
2023673;2016-07-21T12:00:00-05:00;Outros;"O JPMorGanhase nos disse em xx/xx/xxxx que tínhamos uma escassez de garantia de {$ 360,00} e poderíamos pagar por xxxx/xxxx/16 para manter nosso pagamento de hipoteca da mesma forma. Quando chegou o XXXX XXXX, havíamos mudado nossa apólice de seguro para proprietários para locatários e isso deveria ter produzido um pagamento de hipoteca mais baixo. Liguei para a primeira coisa em xx/xx/xxxx para descobrir que não tinha. O caos começou no xxxx xxxx com a 1ª pessoa com quem falei (para o qual tenho nomes/datas/vezes) dizendo que ela se esforçaria no pagamento xx/xx/xxxx, para que eu não fosse uma taxa de atraso enquanto ela conduziu uma investigação, incluindo outra análise de garantia. Ela também disse que, de volta ao XX/XX/XXXX, eles pagaram seguro de proprietários e, em seguida, os locatários no mês passado, para que pagaram duas vezes e esse foi o motivo do alto pagamento/escassez. Isso acabou sendo falso. Eles foram reembolsados ​​pelo pagamento do seguro de proprietários em xx/xx/xxxx. Ela também mudou de idéia na mesma conversa, afirmando que poderíamos pagar o valor antigo nesse meio tempo, e não o ""espera"". por xxxx/xxxx/16 para obter um pagamento mais baixo. Este próximo par de representantes disse que isso ocorreu porque mais tempo passou entre a 1ª análise de custódia e o 2º deixando a escassez sem remuneração. O último representante disse que eu poderia pagar o último valor do pagamento da hipoteca para cima a 2 meses. Eu fiz e adicionei {$ 150,00} para a escassez de custódia. Na terça Pague pela escassez e o dinheiro que pagamos para a escassez foi aplicado ao diretor! Eu tive que ligar ontem para consertar isso e eles disseram que estava sendo consertado ""enquanto falamos"". Cada representante se desculpando pelo ""erro"" do último e dizendo que eles ""não deveriam ter dito isso, eu não sei por que eles fizeram"". Parece-nos que eles são altamente subestimados ou inventando à medida que avançam! Atualmente, o agora {$ 98,00} (retirado do {$ 150,00} para compensar a diferença para pagar o maior pagamento de hipoteca) não foi aplicado à escassez de garantia. Por favor, ajude o CFPB, para quem recorremos quando uma grande empresa corporativa como a JPMorGricaChase assume nosso dinheiro suado como esse? Sou um professor mal pago e meu marido um trabalhador de colarinho azul empregado por um município da cidade."
2551795;2017-06-17T12:00:00-05:00;Outros;Meu banco não atualiza para aplicativos de terceiros em tempo real. Eu uso um aplicativo para verificar meu saldo melhor que o aplicativo móvel. Causa estresse quando meu equilíbrio é baixo.
2777872;2018-01-10T12:00:00-05:00;Outros;Se minha hipoteca xxxx, acho que Chase assumiu minha hipoteca atrasada com o pagamento da casa porque meu pagamento parece estar subindo todas as vezes, de qualquer forma eu então pedi um capítulo xxxx em xxxx e o concluía xxxx, minha preocupação é quanto disso Pagamento eu fiz tru meu capítulo xxxx foi aplicado à minha hipoteca ???? Parece que eu paguei mais, mas menos foi aplicado à minha hipoteca .... quem você poderia ajudar ..
1334843;2015-04-17T12:00:00-05:00;Outros;"Peguei alguns empréstimos para estudantes particulares da Chase em XXXX para me ajudar a passar enquanto frequento a faculdade xxxx. Nunca recebi nada afirmando quando meus pagamentos deveriam começar. No xxxx xxxx, recebi um telefonema afirmando que meus empréstimos para estudantes estavam atrasados. Quando conversei com eles, expliquei que nunca recebíamos nada pelo correio sobre eles chegando ao vencimento. Eles me disseram que eu tinha que pagar todo o saldo que estava vencido naquele dia. Eu informei que não tinha {$ 1500,00} e perguntei se eu poderia simplesmente mover os meses em que estava atrasado para o final do empréstimo e começaria a pagar naquele mês. Eles disseram que isso não era possível. Perguntei se eu poderia simplesmente enviar pagamentos parciais e eles também disseram que isso não era possível que tivéssemos que pagar todo o saldo do vencimento. Deixei isso porque na época eu não tinha tanto dinheiro. Enquanto isso, descobrimos que a razão pela qual nunca recebemos nada afirmando que o devido era porque nosso co-signatário estava em falência. Dissemos a eles naquele dia no telefone que 1.) O co-assinante faleceu xxxx xxxx, xxxx e 2.) Sua falência foi arquivada em xxxx xxxx, xxxx, que foi antes de ele falecer. Isso deveria ter sido obviamente observado, já que isso foi 8 meses após a falência ter sido final e ele faleceu. Posso dizer agora que minha esposa e eu tivemos que registrar a falência em xxxx devido a contas médicas. Desde a nossa falência, nunca tivemos um pagamento atrasado em nada. Bem, começamos a procurar uma hipoteca este mês e, desde então, descobrimos que seus empréstimos para estudantes de perseguição foram carregados. XXXX NUNCA recebemos nada pelo correio ou um telefonema afirmando que eles seriam carregados e eles sabiam que, em xxxx, o co-signatário não estava mais em falência e também faleceu. Eles foram carregados xxxx xxxx, xxxx. Se tivéssemos recebido algo afirmando que eles seriam cobrados, teríamos feito o que fosse necessário para reunir o dinheiro para obter o pagamento, se isso significava ter uma venda de garagem para chegar ao dinheiro ou pegá -lo emprestado . Quando descobrimos, ligamos para Chase e eles nos transferiram para a agência de cobrança (que eu não tenho o nome deles agora). Perguntei se poderíamos começar a fazer pagamentos mensais e essa foi a resposta deles: você tem duas opções. 1.) Pague o saldo inteiro vencido hoje, que é {$ 42,00}, xxx ou 2.) Tome esse valor em 24 meses para pagá -lo, o que é de US $ xxxx por mês. Eu trago para casa {$ 2000.00} por mês do meu trabalho, como devo pagar tudo isso por {$ 200,00} por 2 anos para eles ?? Perguntei se poderíamos enviar um cheque pelo correio todos os meses por {$ 100,00} ou o que quer que pudéssemos pagar naquele mês e eles disseram: ""Você pode enviá -lo para o Chase Bank, mas isso não mudará o status e você não Receba qualquer recibo/documentação pelo correio mostrando seus pagamentos. '' Bem, eu não vou enviar dinheiro para uma empresa se não tiver garantia de que está tirando o saldo. E se tiver sido transferido sobre Para uma agência de cobrança, então por que eu enviaria o dinheiro para perseguir se estiver aparecendo no meu crédito ""carregado como dívida incorreta"" e ""lucro e perda de perda""? Além disso, não mostra nenhuma agência de cobrança/ Os itens no meu relatório de crédito também. Se a empresa estivesse disposta a trabalhar conosco, ficaríamos felizes em fazer pagamentos. Mas me pedir para pagar os 90 % do meu pagamento por 2 anos é absolutamente ridículo."
3061898;2018-10-31T12:00:00-05:00;Outros;No médio xx/xx/xxxx, estendi o arrendamento no meu xxxx xxxx xxxx com xxxx xxxx. Desde o primeiro ciclo de cobrança, o Chase começou a ter um problema de integração com pagamentos na minha conta, onde fiz pagamentos e os pagamentos seriam aplicados ao mês anterior e criassem um crédito para o mês anterior e a delinquência do ciclo atual. Eu não tinha consciência dessa questão até o Mid XX/XX/XXXX quando solicitei uma hipoteca. O credor deu meu crédito e chamou minha atenção de que Chase está me relatando atrasado para as agências de crédito e eu não me qualificaria com base nessa base para o meu empréstimo. Liguei para Chase para resolver o assunto. Eu discuti com eles longamente o problema e ela repercussões para mim e minha família e me disseram que eles não removerão os pagamentos e a delinquência tardios dos meus relatórios porque está fora da capacidade de fazê -lo. Comecei a contratar um especialista para contestar isso em meu nome para corrigir esse erro para que eu possa me recuperar e seguir em frente com minha vida. Em xx/xx/xxxx, liguei para Chase novamente e perguntei o que seria necessário para que eles mostrassem minha conta como atual e em boa posição para a qual eles responderam que devo fazer um pagamento de {$ 1000.00} que eu fiz. Meu ciclo de cobrança para esta conta termina no XX/XX/XXXX de cada mês. Para me garantir contra o futuro a interromper questões que podem ocorrer com esta conta, solicitei uma carta de boa posição que a conta seja atual e o próximo pagamento seja devido no XX/XX/XXXX. Fiz meus pagamentos XXXX e XXXX para esta conta no prazo. No início do xxxx, comecei a procurar um carro novo para contratar e optei por um modelo mais recente do xxxx xxxx xxxx que eu tinha. Quando iniciei o processo, foi trazido à minha atenção novamente que Chase havia novamente que me relatou de maneira imprecisa e erroneamente mais uma vez mais tarde. Quando liguei para Chase, eles disseram que não estou atrasado e não tenho pagamentos tardios, então perguntei por que estou sendo relatado atrasado para XX/XX/XXXX, eles disseram que não sabem por que pedi que eles corrigissem isso e eles recusaram. Eu esgotei todos os meios pelos quais abordar isso e remediar isso com Chase, e estou precisando urgentemente de intervenção para corrigir isso e me permitir pegar as peças dos danos que vieram dessa situação
1655486;2015-11-14T12:00:00-05:00;Outros;Recentemente, percebi que, nos últimos 2 anos, fui cobrado {$ 5,00} para fazer um pagamento no meu cartão de crédito, dentro de um banco de perseguição. O caixa nunca menciona a taxa {$ 5,00} e essa taxa não se reflete nos meus recibos de pagamento. Geralmente, é deduzido da minha conta xxxx xxxx xxxx xxxx 5 ou 6 dias depois que eu fiz o pagamento para perseguir. Hoje, em torno de xxxx, liguei para Chase e conversei com um supervisor de atendimento ao cliente com o nome de xxxx que me informou que, infelizmente, não havia nada que o banco pudesse fazer sobre isso.
2185867;2016-10-30T12:00:00-05:00;Outros;Durante o mês do XXXX 2016, fiz vários pagamentos on -line no meu cartão de crédito da Amazon Chase apenas para descobrir que nenhum desses pagamentos foi creditado na minha conta. Hoje, xxxx, xxxx, 2016 fiz pagamentos xxxx de {$ 160,00} cada um recebendo novamente uma confirmação de pagamento, mas nenhuma mensagem secundária para meu e -mail por acordo. Voltei ao site de pagamento do cartão de crédito Chase e isso indica que nenhum pagamento foi feito. Suspeito que a fraude sistêmica da Chase continue avaliando os juros sobre o saldo pendente, mesmo quando o pagamento é feito.
2165156;2016-10-17T12:00:00-05:00;Outros;Todo mês, meu equilíbrio seria o Exemplo A, mas meu beleza fanático na minha conta está no xx/xx/xxxx.chase Bank afirmaria que meu equilíbrio príncipe é um, mas quando eu recebo minha declaração mensal. Vejo que o Chase Adicione Faniacial Interior ao meu Equilíbrio, fazendo com que seja mais alto, então, quando eles fazem a perseguição matemática, sai com mais. Para um exemplo, veja abaixo xxxx em xx/xx/xxxx deve ser xxxx mais introdução. do que o Interess adicionou novamente dizendo que Bal era xxxxon xx/xx/xxxx. Chase em uma posição melhor contra os clientes. Eu acho que é fraude. E mantém o cusumer em dívidas. Você pode exigir seu equilíbrio, mas o dia de interesse adiciona que o equilíbrio é maior por algum motivo. Se eu não disser nada, os bancos estão se safar. O BAL principal altera que muito FRON XX/XX/XXXX para XX/XX/XXXX e Cartão não estão sendo usados.
2877105;2018-04-17T12:00:00-05:00;Outros;Eu sou xxxx xxxx que comprou um xxxx xxxx xx/xx/xxxx e entre xx/xx/xxxx exx/xx/xxxxxx/xx/xxxx. Foi levado à minha atenção do processo contra xxxx xxxx xxxx xxxx (não recebi uma carta) sendo xxxx xxxx e comprei um xxxx durante o prazo declarado. Tenho direito a um reembolso de uma liquidação xxxx xxxx, porque desejo cobrar taxas de juros mais altas, então os compradores de carros brancos não tenho uma conta aberta xxxx xxxx xxxx xxxx com base na reclamação contra xxxx xxxx xxxx xxxx i sou ainda em título e elegível para um pagamento.
3192569;2019-03-27T12:00:00-05:00;Outros;O Chase Bank diz que estou por trás de três pagamentos. Eu tive o pagamento devolvido em xx/xx/xxxx, depois que esse pagamento sempre ficou para trás um pagamento, meu pagamento xxxx foi xxxx e o pagamento xxxx foi xxxx e assim por diante, fiz todos os meus pagamentos até xxxxxxxxxxxxxx E eu perdi esse pagamento xxxx foi pago pelo meu banco então em xxxx Eu tinha um cheque de retorno, xxxx depois que vi que o enviei com 3 pagamento xxxx, xxxx e xxxx, o pagamento xxxx saiu da minha conta em xx/xx/xx/xx/ XXXX, o TBUT foi aplicado a XX/XX/XXXX HAT deve ter dinheiro em suspense, para xxxx então em xxxx I fiz um pagamento xxxx então em xxxx Eu fiz um pagamento xxxx, diz que estou atrás de xxxx, xxxx, xxxx quando enviei os pagamentos. Eu deveria estar atrás de apenas um, mas há duas semanas eles disseram 1 1/2 pagamentos, mas agora dizem que três eu pagava todos os meses para manter minha casa, mas meus pagamentos não estão sendo aplicados corretamente, em xx/xx/xxxx I configure para automático para xxxx, mas o representante foi e o executou naquele dia em que não deveria ter sido executado porque eu não disse a ele até xxxx, então isso vem Voltar fundos insuficientes, falo com um gerente de caso no mesmo dia xxxx xxxx, preciso de ajuda com o perseguidor, eu tenho passado por muitas costas e quartos e com baixa renda e pagando o máximo que posso e não perder um pagamento e fazer o meu melhor para ser pego. Esta é algumas de suas contas e eu não entendo, data: xxxx xxxx de: Suporte de financiamento doméstico Assunto: Re: Mensagem de consulta de pagamento: Caro xxxx: Obrigado pelo seu e -mail recente. Este email está em resposta direta à sua recente solicitação de informação ou assistência sobre sua conta.   Agradecemos a oportunidade de ajudá -lo. Atualmente, o valor total líquido devido para sua conta é {$ 740,00}. Para um detalhamento desse valor, consulte a carta que anexamos. Infelizmente, não podemos solicitar uma renúncia a todas as taxas tardias que foram avaliadas na conta. Chase permite uma renúncia de cobrança atrasada em um período de 12 meses. Por esse motivo, também não podemos concluir uma renúncia de cortesia neste momento. Uma revisão da conta mostra que renunciamos anteriormente a uma taxa tardia em xx/xx/xxxx.   Obrigado por ser um cliente de perseguição valioso.   Sinceramente, as consultas de empréstimos à habitação perseguirem xxxx xxxx tty / texto telefone xxxx anexo: querido xxxx: Obrigado por entrar em contato conosco. Agradecemos a oportunidade de prestar assistência.   Em xx/xx/xxxx, recebemos o pagamento de {$ 510,00}, que cobriu seu pagamento xx/xx/xxxx, aumentando o valor na sua conta de fundos não aplicados para {$ 260,00}. No entanto, em xx/xx/xxxx, o pagamento que recebemos em xx/xx/xxxx, por {$ 600,00} foi retornado devido a fundos não suficientes (NSF). Como resultado, sua conta foi vencida por xx/xx/xxxx, deixando {$ 140,00} em sua conta de fundos não aplicados.   Enquanto recebemos sua declaração mostrando transações de xx/xx/xxxx, através de xx/xx/xxxx, precisamos de mais detalhes sobre os pagamentos que você acredita que foram feitos, mas não mostram no seu histórico de pagamentos, como valores e datas os pagamentos foram feitos. Além disso, envie -nos uma declaração completa mostrando transações feitas de xx/xx/xxxx, até o presente. Isso nos ajudará a concluir nossa pesquisa.   Continue entrando em contato conosco com quaisquer perguntas ou preocupações. Estamos comprometidos em fornecer o alto nível de serviço que você espera e merece.   Atenciosamente, os Serviços de Gerenciamento de Escalação de Chase XXXX XXXX TTY/Texto Telefone Esta é a parte do seu empréstimo ou linha de crédito que não é paga, sem incluir juros acumulados, taxas ou outras cobranças. Isto é apenas para informações e não é uma cotação de pagamento. {$ 68000.00} Importante: Seu pagamento está mudando em breve. Recentemente, concluímos uma análise de garantia para que seu pagamento esteja mudando em breve. Para saber mais, consulte Informações de custódia. Próximo pagamento devido xx/xx/xxxx Isso não inclui taxas tardias ou outras cobranças que possam ter acumulado em sua conta. {$ 1400.00} Isso foi enviado em xx/xx/xxxx, então eu entendo isso, quando foi aplicado à minha conta, mas eles dizem que não receberam obrigado por nos contatar. Agradecemos a oportunidade de fornecer informações adicionais.   Em nosso email anterior enviado, incluímos uma repartição detalhada dos pagamentos que recebemos e como eles foram aplicados ao seu empréstimo de XX/XX/XXXX à corrente. Confirme se houve um pagamento feito que não foi contabilizado no detalhamento que fornecemos. Além disso, se o pagamento {$ 600,00} recebemos em xx/xx/xxxx fizer o banco, precisaremos que você nos envie prova. Forneça cópias frontal e traseira de quaisquer cheques cancelados para este pagamento ou todas as páginas inalteradas do seu extrato bancário mostrando o pagamento, incluindo seu nome e número da conta, o nome do seu banco e um saldo de fundos em sua conta. Além disso, envie a carta que você referenciou, que recebeu do seu banco que confirma que o pagamento foi enviado para perseguir e nunca devolvido.   Entre em contato conosco a qualquer momento com qualquer dúvida ou preocupação. Continuamos comprometidos em fornecer o excelente serviço que você merece.   Atenciosamente, os serviços de gerenciamento de escalada de perseguição xxxx xxxx tty/telefone de texto. Preciso de ajuda com esta conta, posso mostrar meus pagamentos de xxxx, xxxx, xxxx e xxxx, obrigado
2946754;2018-06-26T12:00:00-05:00;Outros;Eu tenho um empréstimo com o Chase Auto. Eu sempre fiz meus pagamentos a tempo. Por alguma razão, percebi que havia um pagamento atrasado no meu relatório de crédito. Como você pode ver, eu sempre tive um registro de pagamento estelar com esta empresa. Tentei entrar em contato com o XXXX, XXXX e o Chase Auto sem resolução bem -sucedida. XXXX e XXXX estavam me relatando tarde. Definitivamente, houve um erro da parte deles. Eu nunca estive 30 dias atrasado xx/xx/xxxx, xx/xx/xxxx, xx/xx/xxxx-xx/xx/xxxx, xx/xx/xxxx-xx/xx/xxxx, xx/xx/xxxxxx/xxx/xx/xxxx, xx/xx/xxxxxx/ Xx/xxxx.
1336631;2015-04-20T12:00:00-05:00;Outros;"Eu tenho um julgamento contra mim por xxxx xxxx xxxx xxxx xxxx. Eles estão localizados em xxxx xxxx, mn. O julgamento é de XXXX contra dívidas que eu devia ao Chase Manhattan Bank. Minha história: eu era casado com um homem muito xxxx. Xxxx. Meu ex-marido me fez solicitar vários cartões de crédito que ele usou a seu critério. Eu cumpri por medo. O Chase Manhattan Bank era xxxx deles. Meu ex-marido também é um xxxx. Não demorou muito para que ele não pudesse mais pagar nesta conta. Ele me deixou preso com a dívida. A dívida pertence a ele. Quando recebi o aviso de que XXXX estava me levando a tribunal, eu deveria ter ido e contado minha história. Eu estava congelado de medo. Eu ainda era casado na época e meu marido, que estava empregado com ganho, não fez nada para me ajudar ou me apoiar com o julgamento. O julgamento foi aprovado para {$ 7500.00} entrei em contato com xxxx xxxx em xxxx e expliquei que estava em um casamento abusivo e tentando sair e que eu teria a responsabilidade de xxxx crianças pequenas. O plano de pagamento de $ xxxx foi acordado por ambas as partes. Nenhum interesse foi discutido ou acordado neste momento. Em xxxx de xxxx, solicitei um histórico de pagamento para meus procedimentos de divórcio. Recebi aviso por escrito dos meus pagamentos mensais e uma carta informando que paguei {$ 1000,00} no valor principal de {$ 7500,00} e o valor restante foi {$ 6400,00}. Continuei fazendo meus pagamentos de $ xxxx. No xxxx xxxx de xxxx, recebi um aviso de que havia perdido meu pagamento xxxx que era pago pelo xxxx. A carta indicou que meu novo saldo era {$ 7900.00}; Liguei para xxxx xxxx em xxxx/xxxx/xxxx para notificá -lo de que não estava mais empregado devido a xxxx. Expliquei a ele que estava lutando financeiramente e que fui o único apoio das minhas crianças pequenas xxxx que estavam recebendo xxxx e xxxx. Eu disse a ele para olhar para a minha história para ver que nunca perdi um pagamento em XXXX anos, mas estava realmente descendo financeiramente e precisava de uma pausa até que eu pudesse me recuperar. Xxxx me enviou um aviso de isenção. Concluí a documentação deles e a devolvi imediatamente por correio. Em xxxx/xxxx/xxxx, verifiquei minha conta bancária e notei que toda a minha conta bancária havia sido decorada. Liguei para XXXX para descobrir por que, desde que concluí a documentação de isenção necessária e forneci a prova necessária. Ele me explicou que eles tinham milhares de contas e não havia como acompanhar os problemas pessoais de todos e quem tinha o que em sua conta. Eu acho que essa empresa de crédito violou meus direitos. Sinta -se à vontade para entrar em contato comigo com qualquer dúvida que possa ter."
4153831;2021-02-20T12:00:00-05:00;Outros;"Eu tentei várias vezes fazer com que o JP Morgan Chase explique com a carta para que possa ser adiante ao Procurador Geral e ao Departamento de Instituições Financeiras; .Por de taxa na minha hipoteca e pagamentos mal aplicados. Eu tenho todo o histórico de pagamentos MT e valor e carta de garantia dizendo que eu estava xxxx por trás da minha conta de garantia de hipoteca. Não quero mais desculpas e não quero registrar outro relatório, se quiser, ligarei para o Procurador Geral, juntamente com o Departamento de Instituições Financeiras para queixas adicionais até obter o reembolso da minha taxa e do garantia Corrigido quando foi transferido para xxxxxxxx xxxx xxxxxxxxx. Juros de transferência de manutenção {$ 0,00} custh {$ 890,00} do JP Morgan Chase Anexei uma cópia do seu contrato de modificação de empréstimo neste email. Você também teve um saldo negativo em seu garantia depois que o Chase pagou o seguro e o imposto sobre a propriedade do seu proprietário último xxxx e xxxx, respectivamente. Atualmente, seu empréstimo já foi transferido para xxxxxxxx xxxx a partir de xx/xx/xxxx. No momento da transferência de serviço, seu saldo principal não pago era {$ 48000.00} e seu saldo de custódia era - $ xxxx. Mas a carta que recebi do JP Morgan Chase mostra uma escassez diferente muito menos .Chase me enviou uma carta que remonta xxxx xxxx e XXXX e adicionou uma escassez atualmente, seu empréstimo já foi transferido para xxxxxxxx xxxx como xxxx xx/xx/xxxx. No momento da transferência de serviço, seu saldo principal não pago era {$ 48000.00} e seu saldo de garantia foi - $ xxxxyou não pode voltar 3 anos e encontrar escassez de fraude que paguei a cada ano e ela era para impostos e seguros. E as taxas eu quero um reembolso. O pagamento que paguei não foi aplicado à minha conta e nenhuma carta de expiação. Eu tenho uma carta comigo sobre como meus pagamentos foram aplicados xxxx recebido pagamento xxxx xxxx xxxx recebeu um pagamento xxxx xxxx recebeu um pagamento xxxx, xxxx recuperou um pagamento xxxx tudo em xxxx, então como eu poderia perder o pagamento em xxxx e xxxx quando eu tenho em xxxx Declaração bancária O pagamento XXXX foi rápido. as taxas. Principal {$ 0,00} Interesse {$ 0,00} ESCROW {$ 890.00} Taxas {$ 0,00} xxxx xxxx, xxxx xx/xx/xxxx {$ 130.00} {$ 0,00} {$ 48000.00}, ESCROW {$ 80 {$ 0,00} {$ 48000.00}, ESCROW {$ 80 } Juros {$ 0,00} ESCROW {$ 890.00} Taxas {$ 0,00} xx/xx/xxxx xx/xx/xxxx {$ 890.00} {$ 0,00} {$ 48000.00} que é ilegal. Principal {$ 0,00} juros {$ 0,00} scrow {$ 240,00}. XX/XX/XXXX ADVANÇO DE ESCROW {$ 920.00} {$ 0,00} {$ 68000.00}. Principal {$ 0,00} juros {$ 0,00} ESCROW {$ 41,00} Taxas {$ 0,00} xx/xx/xxxx Pagamento {$ 350.00} {$ 0,00} {$ 68000.00}, principal {$ 0,00} {$ 0,00} XX/XXXX Seguro dos proprietários {$ 1300.00} {$ 0,00} {$ 68000.00}, principal {$ 0,00} juros {$ 0,00} escrow {$ 0,00} taxas {$ 2900.00} xx/xx/xxxx Pay Interesse {$ 0,00} EscROW {$ 0,00} Taxas {$ 950,00} xx/xx/xxxx Desconhecimento/avanço - {$ 950.00} {$ 0,00} {$ 66000.00} Ajustamento {$ 0,00} {$ 0,00} scRow /XXXX Descontrato/Advance - {$ 990.00} {$ 0,00} {$ 66000.00} ajuste e como eles poderiam escassez no meu garantia? Xx/xx/xxxxxx/xx/xxxx $ 110,00} {$ 0,00} {$ 67000.00}. Quero que a carta envie xxxx xxxx xxxx, procurador -geral e para o Departamento de Instituições Financeiras; Portanto, não tenho que fazer outra reclamação."
1723353;2015-12-31T12:00:00-05:00;Outros;Eu amo como meu garantia está sendo executado agora antes do primeiro do ano, durante 20 anos, eles administraram meu garantia em xxxx agora os bancos querem lá dinheiro antes que seja difícil acreditar que é algo positivo para o cliente obter uma fatura em xxxx para Algo que está devido ao xxxx xxxx durante os feriados, além disso, pedi a eles que executassem meu garantia por xxxx e eles ainda aumentaram o pagamento da minha casa que piada como isso aconteceu. O que mudou para lã nos bancos
3454618;2019-12-01T12:00:00-05:00;Outros;Eu tinha um cartão de crédito Chase Amazon Rewards, onde estava fazendo um pagamento mínimo XXXX Dollar. Eu havia passado por dificuldades financeiras e duro realmente lutava para fazer pagamentos todos os meses.
1316144;2015-04-05T12:00:00-05:00;Outros;Houve um pagamento de ordem judicial de {$ 260,00} para ser dividido entre meu ex -marido e eu. Manterei um pagamento regular de xxxx ao credor hipotecário, Chase Bank. No entanto, meu ex não cumpriu sua parte do pagamento, mas Chase continua a relatá -lo como uma conta negativa ou inadimplente da minha parte. Isso está levando um xxxx em mim como uma mãe solteira com xxxx meninos. Gosto que os relatórios negativos sejam removidos e os negativos anteriores corrigiram como uma verdadeira reflexão. Eu tenho medo que isso afete minha capacidade de securizar empréstimos futuros em alguns termos razoáveis.
